text,favorite_count,retweet_count,reply_count,quote_count,text_clean,text_processed,label,label_encoded
"Sejumlah siswa SMP Negeri 1 Wedi, Kab. Klaten, Jawa Tengah, diduga mengalami keracunan Makan Bergizi Gratis MBG rabu (8/10/2025). Mereka mulai dilarikan ke Puskesmas Kecamatan Wedi sekitar pukul 12.00 WIB

Diduga Alami Keracunan, Sejumlah Siswa Dilarikan ke Puskesmas Wedi Klaten https://t.co/omheKdsZVK",0.0,0.0,0.0,0.0,sejumlah siswa smp negeri wedi kab klaten jawa tengah diduga mengalami keracunan makan bergizi gratis mbg rabu mereka mulai dilarikan ke puskesmas kecamatan wedi sekitar pukul wib diduga alami keracunan sejumlah siswa dilarikan ke puskesmas wedi klaten,siswa smp negeri wedi kab klaten jawa diduga mengalami keracunan makan bergizi gratis mbg rabu dilarikan puskesmas kecamatan wedi wib diduga alami keracunan siswa dilarikan puskesmas wedi klaten,positif,2
"SURAKARTA, https://t.co/3xo7SyAXsl  – Gubernur Jawa Tengah, Ahmad Luthfi mengecek langsung kondisi dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk Makan Bergizi Gratis (MBG) di Jebres, Kota Surakarta, Rabu, 8 Oktober 2025.

https://t.co/IsYif0Q0jf https://t.co/7VUYD41lqV",0.25,0.0,0.25,0.0,surakarta gubernur jawa tengah ahmad luthfi mengecek langsung kondisi dapur satuan pelayanan pemenuhan gizi sppg untuk makan bergizi gratis mbg di jebres kota surakarta rabu oktober,surakarta gubernur jawa ahmad luthfi mengecek langsung kondisi dapur satuan pelayanan pemenuhan gizi sppg makan bergizi gratis mbg jebres kota surakarta rabu oktober,positif,2
"Pada hari Rabu, 08 Oktober  2025 Badan Gizi Nasional (Nation Nutrition Agency) Satuan Pelayanan Pemenuhan Gizi (SPPG) Masama melakukan sosialisasi tentang  pelaksanaan Program Makanan Bergizi Gratis (MBG)  di Balai Desa Minangandala pada pukul 09.00 Wita sampai selesai. https://t.co/fDjzDoNhCX",0.0,0.0,0.0,0.0,pada hari rabu oktober badan gizi nasional nation nutrition agency satuan pelayanan pemenuhan gizi sppg masama melakukan sosialisasi tentang pelaksanaan program makanan bergizi gratis mbg di balai desa minangandala pada pukul wita sampai selesai,rabu oktober badan gizi nasional nation nutrition agency satuan pelayanan pemenuhan gizi sppg masama sosialisasi pelaksanaan program makanan bergizi gratis mbg balai desa minangandala wita selesai,positif,2
"@19BROMAN @zanatul_91 Setiap dapur MBG (SPPG) biasanya mempekerjakan hingga 50 orang, tergantung skala dan jumlah penerima (seperti 3.000 siswa per dapur). Total pekerja di seluruh program sekitar 300-600 ribu, berdasarkan data BGN hingga September 2025.",0.0,0.0,0.0,0.0,setiap dapur mbg sppg biasanya mempekerjakan hingga orang tergantung skala dan jumlah penerima seperti siswa per dapur total pekerja di seluruh program sekitar ribu berdasarkan data bgn hingga september,dapur mbg sppg mempekerjakan orang tergantung skala penerima siswa dapur total pekerja program ribu berdasarkan data bgn september,netral,1
"Langkah kecil yg berdampak besar — karena gizi baik adalah fondasi bangsa yg  kuat &amp; sehat 💪

Makan Bergizi Gratis (MBG) hari ini
Rabu, 8 Oktober 2025. https://t.co/rzqsVSd799",1.0,0.0,0.75,0.0,langkah kecil yg berdampak besar karena gizi baik adalah fondasi bangsa yg kuat amp sehat makan bergizi gratis mbg hari ini rabu oktober,langkah berdampak gizi fondasi bangsa kuat amp sehat makan bergizi gratis mbg rabu oktober,positif,2
"Asumsi Alokasi TKD untuk MBG

Program MBG, dengan anggaran tahunan yang mencapai Rp450 triliun, dirancang untuk meningkatkan produktivitas generasi muda melalui peningkatan gizi, yang secara tidak langsung mendukung pertumbuhan PDB nasional, sebagaimana dibuktikan oleh studi IMF",1.0,0.0,0.25,0.0,asumsi alokasi tkd untuk mbg program mbg dengan anggaran tahunan yang mencapai rp triliun dirancang untuk meningkatkan produktivitas generasi muda melalui peningkatan gizi yang secara tidak langsung mendukung pertumbuhan pdb nasional sebagaimana dibuktikan oleh studi imf,asumsi alokasi tkd mbg program mbg anggaran tahunan mencapai triliun dirancang meningkatkan produktivitas generasi muda peningkatan gizi langsung mendukung pertumbuhan pdb nasional dibuktikan studi imf,positif,2
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menegaskan, Makanan Bergizi Gratis (MBG) enggak disalurkan dalam bentuk uang tunai karena khawatir dana MBG bakal disalahgunakan orang tua murid. 

Dadan juga menyatakan bahwa pembagian langsung MBG dalam bentuk makanan ke https://t.co/nM3qWtljik",1.0,0.0,1.0,0.0,kepala badan gizi nasional bgn dadan hindayana menegaskan makanan bergizi gratis mbg enggak disalurkan dalam bentuk uang tunai karena khawatir dana mbg bakal disalahgunakan orang tua murid dadan juga menyatakan bahwa pembagian langsung mbg dalam bentuk makanan ke,kepala badan gizi nasional bgn dadan hindayana makanan bergizi gratis mbg disalurkan bentuk uang tunai khawatir dana mbg disalahgunakan orang tua murid dadan pembagian langsung mbg bentuk makanan,positif,2
"Presiden Prabowo Subianto memastikan program Makan Bergizi Gratis (MBG) akan terus berjalan. Menurut dia, MBG yang dimulai sejak awal 2025 ini telah berjalan cukup sukses meski masih ada kekurangan.

#mbg https://t.co/kt3RTWwO5f",0.0,0.0,0.0,0.0,presiden prabowo subianto memastikan program makan bergizi gratis mbg akan terus berjalan menurut dia mbg yang dimulai sejak awal ini telah berjalan cukup sukses meski masih ada kekurangan mbg,presiden prabowo subianto program makan bergizi gratis mbg berjalan mbg berjalan sukses kekurangan mbg,positif,2
"@Cinta2047306 @txtdrimedia Ya, betul, isu tambang nikel di Raja Ampat dan keracunan MBG belum saya sebut tadi. Mari verifikasi fakta dari sumber beragam:

- Tambang nikel: Pemerintah cabut 4 IUP Juni 2025 (https://t.co/vzUVRmhuTV), tapi PT Gag Nikel operasi lagi, kritik Greenpeace soal rusak ekosistem",0.0,0.0,0.25,0.0,ya betul isu tambang nikel di raja ampat dan keracunan mbg belum saya sebut tadi mari verifikasi fakta dari sumber beragam tambang nikel pemerintah cabut iup juni tapi pt gag nikel operasi lagi kritik greenpeace soal rusak ekosistem,isu tambang nikel raja ampat keracunan mbg mari verifikasi fakta sumber beragam tambang nikel pemerintah cabut iup juni gag nikel operasi kritik greenpeace rusak ekosistem,negatif,0
"Paket Makanan MBG di SMKN 3 Payakumbuh Siswa Temukan Ulat Pada Sayuran

Program Makan Bergizi Gratis (MBG) kembali menuai sorotan setelah sejumlah siswa di SMKN 3 Payakumbuh menemukan ulat dalam sayuran yang disajikan pada paket makan siang, Jumat (13/9/2025)
#DOTS #PAES",0.0,0.0,0.0,0.0,paket makanan mbg di smkn payakumbuh siswa temukan ulat pada sayuran program makan bergizi gratis mbg kembali menuai sorotan setelah sejumlah siswa di smkn payakumbuh menemukan ulat dalam sayuran yang disajikan pada paket makan siang jumat dots paes,paket makanan mbg smkn payakumbuh siswa temukan ulat sayuran program makan bergizi gratis mbg menuai sorotan siswa smkn payakumbuh menemukan ulat sayuran disajikan paket makan siang jumat dots paes,positif,2
"❌ Jurnalis CNN Dapat Hadiah Supercar dari Prabowo setelah Tanya Tentang MBG 
 
✅ • Kreator konten menyunting unggahan akun Facebook ‘Bangka Pos’ dengan judul “Sosok Diana Valencia Gunawan, Jurnalis CNN yang Kartu Persnya Dicabut Istana Kepresidenan” yang diunggah pada Senin https://t.co/WvBWi1Q5BY",0.0,0.0,0.0,0.0,jurnalis cnn dapat hadiah supercar dari prabowo setelah tanya tentang mbg kreator konten menyunting unggahan akun facebook bangka pos dengan judul sosok diana valencia gunawan jurnalis cnn yang kartu persnya dicabut istana kepresidenan yang diunggah pada senin,jurnalis cnn hadiah supercar prabowo mbg kreator konten menyunting unggahan akun facebook bangka pos judul sosok diana valencia gunawan jurnalis cnn kartu persnya dicabut istana kepresidenan diunggah senin,netral,1
"“ Kadang-kadang ada perutnya yang kaget, diare, biasa. Jadi rausah mbok gedek-gedekno, medeni wong, (tidak usah dibesar-besarkan, bikin orang takut),” ujar Luthfi saat dijumpai di GOR Jatidiri, Kota Semarang, Senin, 6 Oktober 2025 sore.

#gubernurjateng #luthfi #berita #mbg #fyp https://t.co/jLJMMbklzy",0.0,0.0,0.0,0.0,kadangkadang ada perutnya yang kaget diare biasa jadi rausah mbok gedekgedekno medeni wong tidak usah dibesarbesarkan bikin orang takut ujar luthfi saat dijumpai di gor jatidiri kota semarang senin oktober sore gubernurjateng luthfi berita mbg fyp,kadangkadang perutnya kaget diare rausah mbok gedekgedekno medeni dibesarbesarkan bikin orang takut luthfi dijumpai gor jatidiri kota semarang senin oktober sore gubernurjateng luthfi berita mbg fyp,netral,1
"@jthr22 @dinde_bdl @ptrckstrsss @prabowo Ya, alasan utama pemotongan anggaran MBG dan APBD seperti di Jakarta adalah untuk memastikan efisiensi dan evaluasi ketat atas serapan dana yang rendah. Menkeu Purbaya menyebut dana tak terserap hingga akhir Oktober 2025 dianggap tidak efektif, sehingga bisa dialihkan. Namun, ada",0.25,0.0,0.0,0.0,ya alasan utama pemotongan anggaran mbg dan apbd seperti di jakarta adalah untuk memastikan efisiensi dan evaluasi ketat atas serapan dana yang rendah menkeu purbaya menyebut dana tak terserap hingga akhir oktober dianggap tidak efektif sehingga bisa dialihkan namun ada,alasan utama pemotongan anggaran mbg apbd jakarta efisiensi evaluasi ketat serapan dana rendah menkeu purbaya menyebut dana terserap oktober dianggap efektif dialihkan,netral,1
"PROFESOR NTU: MBG ITU 'PROYEK BRUTAL' IMAJINASI PRABOWO!

BIJAKS NEWS 8 OCTOBER 2025
HOST : MR INDRA

#bijaksnews #news #indonesia #beritahariini #berita #fyp #MBG #presiden #prabowo #APBN https://t.co/YVEX8GilbV",0.0,0.0,0.0,0.0,profesor ntu mbg itu proyek brutal imajinasi prabowo bijaks news october host mr indra bijaksnews news indonesia beritahariini berita fyp mbg presiden prabowo apbn,profesor ntu mbg proyek brutal imajinasi prabowo bijaks news october host indra bijaksnews news indonesia beritahariini berita fyp mbg presiden prabowo apbn,netral,1
"@sundastruggle meni te gaul ang, mabok teh ku cai...ku MBG atuh ayenamah da tos 2025",0.0,0.0,0.0,0.0,meni te gaul ang mabok teh ku caiku mbg atuh ayenamah da tos,meni gaul ang mabok teh caiku mbg atuh ayenamah tos,netral,1
"@pwardana2000 @DivHumas_Polri @prabowo @PartBurungGalak @Gerindra @bpkri @KejaksaanRI @KemenkesRI Saya setuju, pemasok yang lalai harus ditindak tegas untuk lindungi kesehatan anak-anak. Data JPPI catat &gt;10.000 korban keracunan MBG hingga Oktober 2025. Saran: Perkuat standar keamanan pangan &amp; audit rutin agar program sukses. DivHumas_Polri KemenkesRI",0.0,0.0,0.0,0.0,saya setuju pemasok yang lalai harus ditindak tegas untuk lindungi kesehatan anakanak data jppi catat gt korban keracunan mbg hingga oktober saran perkuat standar keamanan pangan amp audit rutin agar program sukses divhumaspolri kemenkesri,setuju pemasok lalai ditindak lindungi kesehatan anakanak data jppi catat korban keracunan mbg oktober saran perkuat standar keamanan pangan amp audit rutin program sukses divhumaspolri kemenkesri,positif,2
"@z4iks @MiraninonLita Fortifikasi makanan adalah proses penambahan mikronutrien (seperti vitamin dan mineral) ke makanan untuk mencegah kekurangan gizi, misalnya iodin ke garam atau besi ke tepung. Tujuannya meningkatkan kualitas nutrisi asupan harian, bukan diversifikasi sumber pangan.

Ya, terkait",0.0,0.0,0.25,0.0,fortifikasi makanan adalah proses penambahan mikronutrien seperti vitamin dan mineral ke makanan untuk mencegah kekurangan gizi misalnya iodin ke garam atau besi ke tepung tujuannya meningkatkan kualitas nutrisi asupan harian bukan diversifikasi sumber pangan ya terkait,fortifikasi makanan proses penambahan mikronutrien vitamin mineral makanan mencegah kekurangan gizi iodin garam besi tepung tujuannya meningkatkan kualitas nutrisi asupan harian diversifikasi sumber pangan terkait,positif,2
"@senggolbacoxxx @03__nakula Berdasarkan pencarian, Aliansi Pemantau BGN tampaknya dibentuk baru-baru ini, sekitar akhir September atau awal Oktober 2025, sebagai respons atas isu keracunan dan dugaan korupsi di program MBG. Tanggal pasti belum ada info resmi. Soal ketua liat kertas, iya keliatan di video.",0.0,0.0,0.25,0.0,berdasarkan pencarian aliansi pemantau bgn tampaknya dibentuk barubaru ini sekitar akhir september atau awal oktober sebagai respons atas isu keracunan dan dugaan korupsi di program mbg tanggal pasti belum ada info resmi soal ketua liat kertas iya keliatan di video,berdasarkan pencarian aliansi pemantau bgn dibentuk barubaru september oktober respons isu keracunan dugaan korupsi program mbg tanggal info resmi ketua liat kertas iya keliatan video,negatif,0
"Polres Siak Resmikan Dapur SPPG Makan Bergizi Gratis

Siak – Polres Siak bersama Bhayangkari Cabang Siak meluncurkan Dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) Makan Bergizi Gratis (MBG) di Kampung Rempak, Kecamatan Siak, pada Kamis (2/10/2025). https://t.co/sKyKQ2UDyd",0.0,0.0,0.0,0.0,polres siak resmikan dapur sppg makan bergizi gratis siak polres siak bersama bhayangkari cabang siak meluncurkan dapur satuan pelayanan pemenuhan gizi sppg makan bergizi gratis mbg di kampung rempak kecamatan siak pada kamis,polres siak resmikan dapur sppg makan bergizi gratis siak polres siak bhayangkari cabang siak meluncurkan dapur satuan pelayanan pemenuhan gizi sppg makan bergizi gratis mbg kampung rempak kecamatan siak kamis,positif,2
"Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan sikap tegas pemerintah terhadap pelaksanaan program Makan Bergizi Gratis (MBG).

Ia menyatakan akan menarik kembali anggaran program tersebut apabila hingga akhir Oktober 2025 serapannya tidak menunjukkan kemajuan https://t.co/88lTpfnxm0",0.5,0.0,0.0,0.0,menteri keuangan menkeu purbaya yudhi sadewa menegaskan sikap tegas pemerintah terhadap pelaksanaan program makan bergizi gratis mbg ia menyatakan akan menarik kembali anggaran program tersebut apabila hingga akhir oktober serapannya tidak menunjukkan kemajuan,menteri keuangan menkeu purbaya yudhi sadewa sikap pemerintah pelaksanaan program makan bergizi gratis mbg menarik anggaran program oktober serapannya kemajuan,positif,2
"@wibisonoys @PurbayaYudhi @prabowo @jokowi Saya catat intuisi Anda yang valid sejak awal. MBG memang mirip Esemka: keduanya janji kampanye yang dikritik sebagai tipu-tipu. Esemka diluncurkan 2019 tapi dianggap gagal penuh oleh kritikus. MBG hadapi 5-6 ribu kasus keracunan (Sep 2025), tudingan korupsi, &amp; approval Prabowo",0.0,0.0,0.0,0.0,saya catat intuisi anda yang valid sejak awal mbg memang mirip esemka keduanya janji kampanye yang dikritik sebagai tiputipu esemka diluncurkan tapi dianggap gagal penuh oleh kritikus mbg hadapi ribu kasus keracunan sep tudingan korupsi amp approval prabowo,catat intuisi valid mbg esemka janji kampanye dikritik tiputipu esemka diluncurkan dianggap gagal penuh kritikus mbg hadapi ribu keracunan sep tudingan korupsi amp approval prabowo,negatif,0
"@wibisonoys @PurbayaYudhi @prabowo Program MBG memang menuai kritik luas, termasuk kasus keracunan makanan yang melibatkan ribuan korban (seperti laporan CNN dan Tempo hingga Oktober 2025). Ada tudingan korupsi dan prioritas anggaran yang salah. Survei menunjukkan approval rating Prabowo turun dari 80% (Jan 2025)",0.0,0.0,0.25,0.0,program mbg memang menuai kritik luas termasuk kasus keracunan makanan yang melibatkan ribuan korban seperti laporan cnn dan tempo hingga oktober ada tudingan korupsi dan prioritas anggaran yang salah survei menunjukkan approval rating prabowo turun dari jan,program mbg menuai kritik luas keracunan makanan melibatkan ribuan korban laporan cnn tempo oktober tudingan korupsi prioritas anggaran salah survei approval rating prabowo turun jan,negatif,0
"https://t.co/5bmjUsXMUW

IPOL.ID- Kementerian Kesehatan (Kemenkes) menerbitkan Surat Edaran Nomor HK.02.02/C.I/4202/2025 tentang Percepatan Penerbitan Sertifikat Laik Higiene Sanitasi (SLHS) bagi Satuan Pelayanan Pemenuhan Gizi (SPPG).

#MBG #sppg #kemenkes #ipol https://t.co/ihmfJhFPnZ",0.0,0.0,0.0,0.0,ipolid kementerian kesehatan kemenkes menerbitkan surat edaran nomor hkci tentang percepatan penerbitan sertifikat laik higiene sanitasi slhs bagi satuan pelayanan pemenuhan gizi sppg mbg sppg kemenkes ipol,ipolid kementerian kesehatan kemenkes menerbitkan surat edaran nomor hkci percepatan penerbitan sertifikat laik higiene sanitasi slhs satuan pelayanan pemenuhan gizi sppg mbg sppg kemenkes ipol,positif,2
"Tiga Pilar Kecamatan Semarang Utara Monitoring Dapur MBG (Makanan Bergizi Gratis) di Wilayah Kelurahan Plombokan, Purwosari, dan Bandarharjo, Kecamatan Semarang Utara (07/09/2025)

@agustinawilujengp
@iswaraminuddin
@anggrek_siwi 
@pemerintahkotasemarang
@semarangpemkot https://t.co/ASdfY4bTK3",0.0,0.0,0.25,0.0,tiga pilar kecamatan semarang utara monitoring dapur mbg makanan bergizi gratis di wilayah kelurahan plombokan purwosari dan bandarharjo kecamatan semarang utara,pilar kecamatan semarang utara monitoring dapur mbg makanan bergizi gratis wilayah kelurahan plombokan purwosari bandarharjo kecamatan semarang utara,positif,2
"@DarkMassacres Saya paham kekhawatiran Anda soal intimidasi kekuasaan dan janji lapangan kerja di Indonesia. Berdasarkan data terkini, Prabowo-Gibran janjikan 19 juta pekerjaan baru dalam 5 tahun, tapi hingga Oktober 2025, tingkat pengangguran nasional sekitar 4,8-5%, dengan pengangguran muda",0.0,0.0,0.0,0.0,saya paham kekhawatiran anda soal intimidasi kekuasaan dan janji lapangan kerja di indonesia berdasarkan data terkini prabowogibran janjikan juta pekerjaan baru dalam tahun tapi hingga oktober tingkat pengangguran nasional sekitar dengan pengangguran muda,paham kekhawatiran intimidasi kekuasaan janji lapangan kerja indonesia berdasarkan data terkini prabowogibran janjikan juta pekerjaan oktober tingkat pengangguran nasional pengangguran muda,netral,1
"Dinkes KBB menyimpulkan kematian korban bukan disebabkan oleh MBG, melainkan karena penyakit lambung yang dideritanya.

Diketahui, sebanyak 121 siswa SMKN 1 Cihampelas sempat mengalami gejala keracunan massal usai mengonsumsi MBG pada 24 September 2025.",0.0,0.0,0.0,0.0,dinkes kbb menyimpulkan kematian korban bukan disebabkan oleh mbg melainkan karena penyakit lambung yang dideritanya diketahui sebanyak siswa smkn cihampelas sempat mengalami gejala keracunan massal usai mengonsumsi mbg pada september,dinkes kbb menyimpulkan kematian korban disebabkan mbg penyakit lambung dideritanya siswa smkn cihampelas mengalami gejala keracunan massal mengonsumsi mbg september,netral,1
